Time,X,Y,P
13420,0.943,0.853,0.001
13421,0.943,0.853,0.069
13421,0.943,0.853,0.069
13436,0.944,0.853,0.31
13456,0.945,0.853,0.452
13476,0.944,0.851,0.558
13497,0.942,0.844,0.577
13519,0.934,0.825,0.587
13539,0.927,0.807,0.585
13560,0.919,0.786,0.593
13580,0.917,0.774,0.608
13601,0.918,0.765,0.638
13621,0.925,0.761,0.577
13642,0.934,0.762,0.188
13653,0.938,0.765,0.003
13654,NaN,NaN,NaN
13744,0.925,0.805,0.011
13770,0.922,0.812,0.399
13771,0.922,0.812,0.399
13787,0.924,0.815,0.515
13810,0.937,0.816,0.538
13829,0.952,0.815,0.325
13843,0.962,0.815,0.042
13844,NaN,NaN,NaN
