Time,X,Y,P
13372,0.635,0.352,0.036
13387,0.635,0.353,0.226
13387,0.635,0.353,0.226
13429,0.636,0.352,0.511
13446,0.637,0.347,0.608
13463,0.641,0.341,0.671
13480,0.644,0.334,0.712
13496,0.647,0.329,0.739
13513,0.649,0.326,0.751
13530,0.651,0.324,0.759
13547,0.651,0.324,0.755
13567,0.652,0.326,0.405
13579,0.652,0.329,0.042
13581,NaN,NaN,NaN
13666,0.659,0.353,0.015
13679,0.66,0.354,0.146
13679,0.66,0.354,0.146
13696,0.659,0.354,0.417
13713,0.658,0.351,0.589
13731,0.656,0.344,0.763
13751,0.654,0.333,0.882
13752,0.654,0.331,0.894
13763,0.653,0.325,0.919
13779,0.652,0.313,0.962
13799,0.65,0.299,0.989
13815,0.648,0.288,1
13829,0.647,0.28,1
13848,0.645,0.273,1
13865,0.643,0.268,0.878
13882,0.643,0.267,0.819
13897,0.644,0.268,0.079
13898,NaN,NaN,NaN
