Time,X,Y,P
5580,0.781,0.658,0.04
5597,0.781,0.654,0.397
5597,0.781,0.654,0.397
5613,0.779,0.652,0.573
5629,0.778,0.653,0.62
5646,0.777,0.662,0.651
5663,0.775,0.68,0.667
5679,0.774,0.701,0.669
5695,0.772,0.725,0.667
5713,0.771,0.758,0.647
5730,0.771,0.789,0.642
5746,0.772,0.813,0.653
5763,0.776,0.835,0.671
5780,0.782,0.847,0.679
5797,0.788,0.851,0.667
5813,0.794,0.848,0.587
5830,0.798,0.838,0.327
5845,0.799,0.827,0.046
5846,NaN,NaN,NaN
5978,0.763,0.719,0.065
5981,0.762,0.719,0.214
5981,0.762,0.719,0.214
5996,0.761,0.715,0.647
6013,0.764,0.718,0.997
6030,0.769,0.722,1
6046,0.777,0.727,1
6063,0.786,0.734,0.835
6080,0.794,0.74,0.304
6095,0.799,0.744,0.017
6096,NaN,NaN,NaN
