Time,X,Y,P
27033,0.632,0.338,0.04
27052,0.629,0.336,0.247
27052,0.629,0.336,0.247
27078,0.627,0.336,0.337
27094,0.627,0.333,0.394
27114,0.626,0.324,0.458
27116,0.626,0.32,0.481
27135,0.625,0.305,0.538
27156,0.625,0.291,0.587
27178,0.628,0.281,0.647
27198,0.631,0.28,0.663
27220,0.637,0.287,0.647
27240,0.643,0.299,0.595
27263,0.647,0.314,0.573
27283,0.648,0.325,0.583
27302,0.647,0.328,0.593
27325,0.646,0.326,0.601
27344,0.645,0.319,0.634
27366,0.645,0.306,0.688
27385,0.644,0.287,0.731
27406,0.643,0.271,0.755
27428,0.643,0.248,0.79
27448,0.642,0.232,0.796
27470,0.637,0.211,0.798
27490,0.633,0.199,0.798
27512,0.627,0.188,0.681
27534,0.622,0.185,0.159
27545,0.619,0.187,0.001
27547,NaN,NaN,NaN
