Time,X,Y,P
9794,0.476,0.809,0.032
9813,0.476,0.808,0.247
9813,0.476,0.808,0.247
9826,0.476,0.807,0.345
9851,0.476,0.8,0.544
9870,0.475,0.791,0.692
9874,0.474,0.789,0.712
9890,0.474,0.782,0.808
9908,0.473,0.773,0.876
9920,0.472,0.768,0.896
9940,0.471,0.764,0.917
9971,0.471,0.765,0.942
9990,0.471,0.766,0.956
10006,0.47,0.768,0.97
10023,0.47,0.771,0.972
10039,0.47,0.773,0.979
10059,0.47,0.774,0.979
10072,0.47,0.775,0.983
10175,0.469,0.775,1
10193,0.469,0.776,1
10210,0.467,0.776,1
10228,0.465,0.778,1
10245,0.463,0.778,1
10261,0.459,0.775,1
10277,0.458,0.772,1
10292,0.457,0.767,1
10306,0.457,0.761,1
10320,0.459,0.755,1
10336,0.462,0.748,1
10355,0.467,0.742,0.921
10372,0.471,0.741,0.144
10381,0.472,0.742,0.024
10383,NaN,NaN,NaN
