Time,X,Y,P
18264,0.631,0.281,0.034
18266,0.631,0.284,0.099
18266,0.631,0.284,0.099
18272,0.632,0.287,0.216
18295,0.634,0.294,0.399
18329,0.633,0.282,0.515
18345,0.631,0.266,0.55
18401,0.632,0.241,0.696
18402,0.632,0.241,0.696
18442,0.641,0.261,0.614
18464,0.647,0.276,0.565
18497,0.653,0.281,0.571
18511,0.653,0.272,0.591
18529,0.651,0.247,0.634
18547,0.648,0.219,0.663
18561,0.646,0.202,0.679
18581,0.641,0.181,0.698
18597,0.637,0.176,0.7
18612,0.634,0.18,0.694
18630,0.629,0.192,0.694
18646,0.627,0.206,0.696
18662,0.626,0.218,0.708
18679,0.629,0.228,0.726
18712,0.645,0.231,0.745
18739,0.662,0.226,0.731
18748,0.666,0.226,0.675
18765,0.672,0.228,0.239
18777,0.673,0.232,0.04
18778,NaN,NaN,NaN
