Time,X,Y,P
3584,0.349,0.8,0.021
3593,0.348,0.799,0.153
3593,0.348,0.799,0.153
3610,0.346,0.795,0.315
3627,0.343,0.787,0.44
3627,0.343,0.785,0.462
3643,0.34,0.771,0.556
3659,0.337,0.751,0.64
3676,0.334,0.726,0.741
3695,0.333,0.706,0.839
3711,0.333,0.693,0.901
3727,0.333,0.689,0.927
3745,0.333,0.691,0.981
3762,0.334,0.7,0.995
3781,0.336,0.721,0.991
3793,0.338,0.739,0.981
3809,0.343,0.767,0.978
3826,0.347,0.785,0.974
3842,0.353,0.795,0.964
3859,0.358,0.795,0.974
3875,0.361,0.789,1
3892,0.362,0.781,1
3909,0.359,0.772,1
3929,0.353,0.765,1
3947,0.347,0.765,0.276
3955,0.345,0.767,0.044
3956,NaN,NaN,NaN
