Time,X,Y,P
10047,0.626,0.801,0.019
10060,0.626,0.8,0.19
10060,0.626,0.8,0.19
10086,0.627,0.799,0.321
10103,0.627,0.799,0.351
10124,0.629,0.802,0.421
10146,0.63,0.809,0.499
10166,0.631,0.82,0.567
10168,0.631,0.821,0.575
10186,0.631,0.827,0.638
10207,0.631,0.831,0.7
10231,0.632,0.829,0.769
10251,0.635,0.826,0.798
10273,0.639,0.824,0.798
10293,0.646,0.824,0.804
10313,0.652,0.822,0.806
10333,0.655,0.819,0.833
10356,0.655,0.809,1
10373,0.652,0.795,1
10394,0.649,0.778,1
10414,0.649,0.766,1
10435,0.655,0.76,1
10456,0.661,0.765,0.415
10471,0.667,0.771,0.001
10472,NaN,NaN,NaN
