Time,X,Y,P
5092,0.534,0.778,0.03
5106,0.533,0.781,0.351
5106,0.533,0.781,0.351
5123,0.531,0.786,0.524
5141,0.527,0.793,0.614
5155,0.525,0.796,0.665
5172,0.52,0.798,0.726
5190,0.515,0.792,0.786
5206,0.51,0.78,0.89
5222,0.506,0.765,1
5240,0.504,0.747,1
5256,0.506,0.736,1
5273,0.508,0.733,1
5289,0.512,0.735,1
5307,0.515,0.744,1
5323,0.518,0.761,1
5340,0.519,0.781,0.927
5355,0.521,0.811,0.804
5372,0.521,0.834,0.731
5390,0.521,0.854,0.726
5406,0.52,0.865,0.802
5423,0.519,0.867,0.851
5439,0.52,0.859,0.938
5456,0.521,0.841,1
5472,0.522,0.816,1
5490,0.524,0.785,1
5506,0.527,0.759,1
5523,0.531,0.742,1
5539,0.536,0.734,0.796
5556,0.541,0.731,0.401
5571,0.547,0.729,0.013
5572,NaN,NaN,NaN
