Time,X,Y,P
10003,0.81,0.852,0.003
10015,0.809,0.853,0.106
10015,0.809,0.853,0.106
10031,0.809,0.854,0.153
10050,0.808,0.854,0.19
10068,0.806,0.854,0.214
10083,0.805,0.853,0.228
10100,0.802,0.849,0.245
10116,0.799,0.846,0.257
10133,0.797,0.841,0.271
10148,0.795,0.838,0.284
10164,0.795,0.835,0.298
10180,0.795,0.833,0.333
10199,0.797,0.831,0.356
10214,0.799,0.829,0.374
10230,0.801,0.827,0.378
10248,0.803,0.822,0.396
10267,0.805,0.819,0.399
10284,0.806,0.814,0.407
10298,0.806,0.811,0.409
10314,0.805,0.806,0.431
10331,0.803,0.802,0.466
10349,0.798,0.801,0.517
10366,0.794,0.801,0.552
10383,0.79,0.802,0.554
10398,0.787,0.804,0.485
10415,0.785,0.806,0.161
10421,NaN,NaN,NaN
