Time,X,Y,P
44865,0.191,0.845,0.019
44869,0.191,0.845,0.065
44869,0.191,0.845,0.065
44886,0.189,0.848,0.218
44903,0.188,0.852,0.323
44919,0.188,0.852,0.343
44936,0.188,0.849,0.472
44953,0.188,0.842,0.567
44970,0.188,0.833,0.62
44986,0.189,0.816,0.671
45002,0.191,0.802,0.71
45019,0.192,0.787,0.745
45035,0.193,0.776,0.782
45052,0.193,0.768,0.839
45070,0.192,0.764,0.882
45087,0.192,0.765,0.901
45102,0.191,0.769,0.905
45120,0.192,0.78,0.905
45137,0.194,0.792,0.907
45152,0.197,0.799,0.899
45169,0.204,0.804,0.909
45187,0.212,0.802,0.909
45202,0.217,0.798,0.907
45219,0.224,0.789,0.905
45236,0.228,0.775,0.911
45253,0.23,0.762,0.913
45269,0.228,0.753,0.927
45285,0.223,0.745,0.946
45302,0.215,0.739,0.968
45318,0.208,0.735,0.983
45335,0.201,0.734,0.989
45353,0.196,0.735,0.968
45370,0.195,0.736,0.788
45385,0.197,0.738,0.169
45397,0.198,0.739,0.003
45398,NaN,NaN,NaN
