Time,X,Y,P
70785,0.763,0.307,0.011
70795,0.763,0.307,0.11
70795,0.763,0.307,0.11
70814,0.763,0.306,0.226
70908,0.763,0.307,0.626
70923,0.763,0.308,0.628
70940,0.763,0.312,0.608
70955,0.763,0.315,0.573
70972,0.764,0.32,0.503
70990,0.764,0.321,0.483
71007,0.763,0.321,0.47
71023,0.763,0.32,0.479
71039,0.762,0.318,0.501
71056,0.762,0.313,0.552
71073,0.761,0.309,0.595
71090,0.761,0.306,0.642
71106,0.761,0.304,0.677
71122,0.761,0.302,0.687
71138,0.761,0.304,0.7
71155,0.761,0.306,0.718
71173,0.762,0.309,0.722
71188,0.764,0.314,0.724
71205,0.765,0.318,0.724
71223,0.768,0.321,0.724
71239,0.77,0.321,0.731
71256,0.771,0.32,0.747
71272,0.772,0.316,0.786
71289,0.772,0.312,0.841
71305,0.771,0.308,0.878
71323,0.77,0.306,0.894
71339,0.769,0.305,0.897
71360,0.769,0.306,0.913
71373,0.77,0.307,0.911
71389,0.771,0.311,0.909
71406,0.774,0.315,0.897
71423,0.777,0.319,0.897
71439,0.778,0.32,0.896
71457,0.779,0.319,0.903
71472,0.78,0.316,0.911
71489,0.779,0.312,0.927
71506,0.779,0.307,0.931
71522,0.778,0.304,0.933
71540,0.778,0.3,0.915
71555,0.778,0.299,0.726
71573,0.778,0.299,0.345
71585,0.779,0.299,0.159
71586,NaN,NaN,NaN
