Time,X,Y,P
12469,0.032,0.425,0.038
12483,0.03,0.428,0.224
12483,0.03,0.428,0.224
12495,0.029,0.429,0.284
12513,0.028,0.424,0.39
12529,0.028,0.406,0.478
12550,0.029,0.378,0.558
12566,0.029,0.344,0.63
12580,0.029,0.321,0.657
12596,0.028,0.293,0.71
12614,0.028,0.274,0.729
12633,0.028,0.267,0.784
12646,0.029,0.268,0.8
12665,0.032,0.279,0.808
12681,0.036,0.293,0.792
12696,0.042,0.308,0.774
12714,0.049,0.327,0.765
12733,0.056,0.339,0.765
12746,0.061,0.342,0.769
12763,0.066,0.339,0.782
12779,0.069,0.328,0.81
12797,0.072,0.312,0.847
12815,0.076,0.293,0.894
12829,0.079,0.284,0.927
12846,0.085,0.275,0.948
12864,0.091,0.274,0.925
12883,0.096,0.279,0.646
12896,0.098,0.286,0.257
12904,0.1,0.292,0.04
12905,NaN,NaN,NaN
