Time,X,Y,P
10847,0.635,0.344,0.024
10863,0.636,0.345,0.2
10863,0.636,0.345,0.2
10880,0.637,0.341,0.39
10899,0.638,0.331,0.468
10914,0.642,0.32,0.501
10917,0.642,0.318,0.507
10931,0.646,0.312,0.521
10949,0.651,0.308,0.534
10964,0.656,0.314,0.542
10983,0.66,0.328,0.544
11000,0.662,0.344,0.554
11023,0.663,0.352,0.595
11034,0.662,0.349,0.698
11051,0.659,0.336,0.778
11067,0.656,0.315,0.831
11084,0.652,0.285,0.854
11097,0.648,0.266,0.866
11114,0.645,0.245,0.876
11130,0.644,0.236,0.858
11148,0.644,0.238,0.489
11164,0.645,0.246,0.044
11165,NaN,NaN,NaN
