Time,X,Y,P
2880,0.073,0.854,0.058
2893,0.072,0.854,0.282
2893,0.072,0.854,0.282
2909,0.071,0.854,0.397
2926,0.069,0.853,0.44
2944,0.065,0.849,0.464
2959,0.062,0.844,0.487
2976,0.057,0.833,0.521
2992,0.053,0.82,0.56
3009,0.05,0.804,0.589
3026,0.049,0.785,0.614
3042,0.051,0.772,0.64
3058,0.054,0.767,0.661
3076,0.06,0.768,0.681
3093,0.065,0.775,0.688
3110,0.071,0.787,0.69
3125,0.075,0.8,0.694
3142,0.078,0.816,0.692
3159,0.079,0.829,0.69
3175,0.079,0.842,0.692
3193,0.078,0.849,0.698
3209,0.077,0.852,0.72
3227,0.077,0.846,0.769
3242,0.078,0.836,0.829
3259,0.079,0.821,0.907
3277,0.081,0.801,1
3293,0.083,0.784,1
3309,0.083,0.772,1
3327,0.082,0.762,1
3342,0.081,0.76,1
3358,0.081,0.761,0.497
3374,0.081,0.766,0.042
3375,NaN,NaN,NaN
