Time,X,Y,P
39350,0.767,0.322,0.03
39358,0.766,0.324,0.14
39358,0.766,0.324,0.14
39368,0.766,0.325,0.183
39388,0.766,0.327,0.278
39410,0.767,0.327,0.458
39430,0.767,0.324,0.614
39452,0.766,0.311,0.69
39474,0.765,0.296,0.71
39476,0.765,0.294,0.712
39495,0.765,0.286,0.722
39514,0.766,0.284,0.726
39537,0.77,0.291,0.724
39556,0.774,0.301,0.722
39577,0.779,0.314,0.724
39597,0.782,0.316,0.718
39616,0.782,0.312,0.718
39638,0.781,0.302,0.72
39664,0.779,0.293,0.724
39680,0.779,0.291,0.733
39702,0.784,0.294,0.772
39722,0.79,0.3,0.872
39744,0.8,0.307,0.935
39764,0.805,0.307,0.89
39796,0.807,0.298,0.015
39800,NaN,NaN,NaN
