Time,X,Y,P
3777,0.23,0.782,0.042
3783,0.229,0.784,0.196
3783,0.229,0.784,0.196
3803,0.227,0.786,0.521
3829,0.221,0.785,0.806
3830,0.22,0.785,0.821
3845,0.216,0.779,0.868
3871,0.209,0.762,0.89
3887,0.205,0.746,0.894
3909,0.201,0.727,0.896
3930,0.201,0.713,0.909
3950,0.204,0.702,0.913
3971,0.209,0.699,0.921
3991,0.215,0.701,0.921
4012,0.223,0.712,0.925
4033,0.228,0.727,0.927
4054,0.229,0.746,0.964
4079,0.227,0.768,1
4095,0.223,0.781,1
4116,0.217,0.787,1
4139,0.212,0.785,0.548
4158,0.207,0.779,0.017
4159,NaN,NaN,NaN
