Time,X,Y,P
16063,0.483,0.346,0.007
16070,0.483,0.351,0.116
16070,0.483,0.351,0.116
16086,0.483,0.361,0.278
16102,0.483,0.369,0.388
16118,0.483,0.371,0.452
16137,0.483,0.364,0.558
16152,0.483,0.351,0.665
16170,0.483,0.331,0.759
16187,0.484,0.311,0.798
16202,0.484,0.294,0.792
16238,0.486,0.272,0.237
16247,0.486,0.271,0.085
16248,NaN,NaN,NaN
16353,0.501,0.325,0.062
16372,0.501,0.328,0.321
16372,0.501,0.328,0.321
16403,0.497,0.325,0.478
16421,0.494,0.319,0.573
16475,0.487,0.299,0.751
16504,0.488,0.291,0.778
16519,0.492,0.287,0.798
16535,0.498,0.284,0.808
16551,0.505,0.28,0.81
16567,0.511,0.278,0.786
16585,0.516,0.273,0.569
16605,0.519,0.268,0.022
16609,NaN,NaN,NaN
