Time,X,Y,P
20903,0.631,0.839,0.009
20926,0.63,0.839,0.194
20926,0.63,0.839,0.194
20944,0.629,0.839,0.288
20959,0.631,0.839,0.403
20974,0.633,0.839,0.499
20991,0.636,0.841,0.542
21009,0.641,0.846,0.552
21023,0.644,0.849,0.558
21044,0.649,0.86,0.558
21059,0.651,0.864,0.558
21075,0.651,0.867,0.548
21095,0.648,0.868,0.511
21108,0.643,0.865,0.509
21124,0.637,0.859,0.536
21141,0.63,0.846,0.655
21161,0.626,0.833,0.726
21173,0.626,0.824,0.743
21191,0.629,0.815,0.755
21207,0.636,0.811,0.728
21223,0.643,0.812,0.552
21241,0.649,0.814,0.11
21247,0.651,0.815,0.003
21249,NaN,NaN,NaN
