Time,X,Y,P
5765,0.351,0.815,0.03
5772,0.35,0.816,0.112
5772,0.35,0.816,0.112
5792,0.349,0.821,0.284
5814,0.348,0.825,0.442
5839,0.348,0.824,0.612
5857,0.348,0.818,0.778
5878,0.348,0.798,1
5900,0.348,0.771,1
5919,0.348,0.745,1
5940,0.349,0.727,1
5961,0.349,0.718,0.919
5979,0.351,0.716,0.185
5990,0.35,0.719,0.007
5992,NaN,NaN,NaN
6131,0.346,0.804,0.017
6146,0.346,0.807,0.446
6146,0.346,0.807,0.446
6170,0.348,0.814,0.649
6188,0.353,0.82,0.7
6208,0.36,0.824,0.716
6229,0.368,0.818,0.706
6250,0.371,0.808,0.728
6274,0.367,0.792,0.897
6292,0.362,0.781,0.976
6314,0.353,0.773,0.847
6333,0.348,0.772,0.296
6347,0.346,0.773,0.017
6348,NaN,NaN,NaN
