Time,X,Y,P
9939,0.168,0.299,0.001
9954,0.168,0.3,0.138
9954,0.168,0.3,0.138
9972,0.169,0.302,0.302
9988,0.17,0.304,0.405
10004,0.172,0.301,0.487
10026,0.175,0.294,0.573
10038,0.178,0.285,0.63
10041,0.179,0.282,0.638
10054,0.183,0.272,0.651
10072,0.186,0.258,0.661
10089,0.189,0.247,0.671
10104,0.191,0.245,0.687
10120,0.192,0.244,0.724
10138,0.192,0.248,0.804
10154,0.193,0.261,0.856
10174,0.193,0.287,0.87
10189,0.195,0.307,0.876
10204,0.197,0.321,0.88
10221,0.199,0.334,0.884
10237,0.201,0.341,0.876
10253,0.202,0.344,0.856
10275,0.202,0.344,0.804
10287,0.202,0.342,0.722
10304,0.202,0.341,0.567
10320,0.202,0.339,0.194
10325,NaN,NaN,NaN
