Time,X,Y,P
16819,0.769,0.307,0.019
16831,0.768,0.308,0.159
16831,0.768,0.308,0.159
16851,0.767,0.309,0.315
16873,0.766,0.305,0.399
16893,0.765,0.296,0.44
16916,0.764,0.285,0.509
16935,0.763,0.28,0.593
16960,0.761,0.279,0.702
16977,0.759,0.281,0.729
17000,0.759,0.288,0.735
17019,0.761,0.298,0.733
17042,0.762,0.313,0.733
17063,0.764,0.324,0.741
17086,0.765,0.326,0.757
17103,0.767,0.319,0.792
17124,0.767,0.304,0.81
17143,0.768,0.292,0.819
17170,0.768,0.287,0.853
17186,0.768,0.287,0.917
17206,0.768,0.289,0.927
17226,0.77,0.295,0.921
17250,0.774,0.307,0.905
17269,0.777,0.319,0.903
17294,0.781,0.329,0.903
17311,0.783,0.331,0.907
17333,0.784,0.32,0.923
17353,0.785,0.306,0.929
17376,0.786,0.288,0.931
17395,0.787,0.28,0.866
17417,0.787,0.275,0.474
17435,0.788,0.274,0.12
17438,NaN,NaN,NaN
