Time,X,Y,P
11164,0.811,0.861,0.032
11169,0.811,0.86,0.181
11169,0.811,0.86,0.181
11186,0.813,0.858,0.417
11203,0.815,0.856,0.548
11221,0.815,0.855,0.573
11239,0.815,0.855,0.614
11254,0.813,0.855,0.649
11270,0.808,0.856,0.687
11287,0.801,0.859,0.741
11307,0.793,0.86,0.823
11320,0.787,0.86,0.888
11337,0.781,0.858,1
11353,0.777,0.852,1
11369,0.777,0.845,1
11389,0.779,0.829,1
11404,0.782,0.819,1
11419,0.786,0.805,1
11439,0.791,0.784,1
11454,0.793,0.772,1
11471,0.794,0.759,1
11491,0.792,0.749,1
11503,0.79,0.745,1
11520,0.785,0.741,1
11537,0.777,0.741,1
11554,0.77,0.745,1
11571,0.764,0.748,1
11588,0.757,0.754,1
11606,0.752,0.76,1
11622,0.751,0.764,0.878
11639,0.754,0.766,0.097
11649,0.755,0.766,0.04
11651,NaN,NaN,NaN
