Time,X,Y,P
4339,0.357,0.815,0.007
4357,0.356,0.815,0.511
4357,0.356,0.815,0.511
4378,0.355,0.811,0.757
4400,0.353,0.795,0.913
4420,0.353,0.776,0.983
4442,0.353,0.752,1
4462,0.353,0.74,1
4484,0.353,0.733,1
4505,0.352,0.736,1
4526,0.353,0.749,1
4548,0.355,0.772,1
4568,0.357,0.798,1
4589,0.361,0.818,1
4608,0.364,0.825,1
4630,0.368,0.824,1
4650,0.372,0.815,1
4671,0.373,0.806,1
4692,0.369,0.796,1
4712,0.364,0.793,1
4734,0.356,0.794,1
4754,0.352,0.798,0.899
4776,0.352,0.801,0.325
4788,0.353,0.802,0.024
4790,NaN,NaN,NaN
