Time,X,Y,P
58890,0.761,0.329,0.021
58898,0.759,0.328,0.112
58898,0.759,0.328,0.112
58916,0.758,0.326,0.286
58932,0.757,0.322,0.368
58948,0.758,0.315,0.493
58966,0.759,0.305,0.599
58967,0.76,0.304,0.614
58983,0.762,0.294,0.677
58998,0.764,0.287,0.743
59016,0.765,0.281,0.849
59032,0.766,0.281,0.892
59048,0.766,0.287,0.909
59066,0.766,0.3,0.915
59082,0.767,0.318,0.903
59100,0.767,0.339,0.888
59116,0.768,0.353,0.882
59133,0.768,0.36,0.872
59150,0.769,0.356,0.878
59166,0.772,0.342,0.899
59182,0.774,0.328,0.921
59200,0.778,0.315,0.942
59215,0.781,0.309,0.954
59231,0.785,0.313,0.956
59249,0.788,0.322,0.94
59266,0.79,0.335,0.907
59281,0.792,0.347,0.88
59298,0.792,0.358,0.872
59316,0.792,0.358,0.88
59333,0.794,0.349,0.927
59349,0.796,0.339,1
59366,0.799,0.328,1
59383,0.803,0.316,1
59398,0.806,0.309,1
59416,0.809,0.305,1
59432,0.811,0.304,1
59449,0.812,0.304,1
59466,0.812,0.306,0.839
59482,0.812,0.309,0.149
59491,0.812,0.311,0.03
59492,NaN,NaN,NaN
