Time,X,Y,P
28679,0.629,0.281,0.003
28688,0.629,0.28,0.097
28688,0.629,0.28,0.097
28706,0.628,0.279,0.261
28722,0.629,0.28,0.306
28739,0.631,0.284,0.505
28756,0.634,0.289,0.585
28773,0.639,0.298,0.679
28788,0.643,0.306,0.741
28805,0.645,0.315,0.808
28823,0.647,0.325,0.874
28840,0.647,0.331,0.915
28855,0.647,0.336,0.948
28872,0.646,0.341,0.979
28890,0.646,0.342,0.987
28904,0.644,0.339,1
28922,0.642,0.329,1
28939,0.64,0.316,1
28956,0.639,0.3,1
28971,0.643,0.287,1
28988,0.648,0.281,1
29006,0.655,0.279,0.206
29017,0.658,0.279,0.017
29018,NaN,NaN,NaN
