Time,X,Y,P
15015,0.055,0.329,0.04
15029,0.055,0.332,0.261
15029,0.055,0.332,0.261
15046,0.056,0.333,0.392
15062,0.055,0.334,0.61
15079,0.055,0.333,0.817
15099,0.054,0.328,0.903
15116,0.053,0.319,0.942
15134,0.052,0.309,0.952
15135,0.052,0.308,0.954
15146,0.052,0.304,0.956
15163,0.053,0.299,0.96
15180,0.055,0.299,0.964
15198,0.058,0.306,0.958
15212,0.06,0.312,0.956
15230,0.063,0.321,0.956
15246,0.064,0.327,0.979
15266,0.064,0.331,1
15282,0.064,0.328,1
15298,0.063,0.32,1
15312,0.062,0.311,1
15329,0.063,0.298,1
15346,0.067,0.289,1
15364,0.072,0.288,1
15382,0.076,0.291,0.438
15396,0.079,0.292,0.071
15399,0.079,0.292,0.017
15400,NaN,NaN,NaN
