Time,X,Y,P
18427,0.796,0.795,0.007
18428,0.797,0.795,0.063
18428,0.797,0.795,0.063
18440,0.798,0.798,0.185
18462,0.8,0.801,0.333
18482,0.799,0.802,0.39
18502,0.796,0.801,0.405
18522,0.792,0.799,0.409
18543,0.785,0.793,0.462
18564,0.781,0.788,0.497
18585,0.779,0.782,0.521
18607,0.782,0.775,0.534
18628,0.787,0.768,0.534
18649,0.794,0.758,0.53
18669,0.797,0.752,0.534
18692,0.794,0.748,0.558
18710,0.785,0.746,0.657
18729,0.776,0.745,0.718
18751,0.767,0.744,0.657
18774,0.77,0.744,0.032
18779,NaN,NaN,NaN
