Time,X,Y,P
8744,0.37,0.371,0.048
8748,0.369,0.372,0.14
8748,0.369,0.372,0.14
8765,0.365,0.378,0.405
8780,0.364,0.38,0.478
8797,0.363,0.38,0.548
8815,0.364,0.375,0.687
8830,0.365,0.369,0.753
8847,0.366,0.354,0.845
8864,0.368,0.333,0.962
8882,0.368,0.306,1
8897,0.366,0.281,1
8914,0.363,0.259,1
8932,0.356,0.241,1
8947,0.348,0.239,0.866
8965,0.34,0.252,0.171
8973,0.337,0.258,0.04
8974,NaN,NaN,NaN
9148,0.364,0.434,0.159
9164,0.364,0.434,0.821
9164,0.364,0.434,0.821
9180,0.366,0.434,1
9197,0.368,0.433,0.663
9215,0.369,0.432,0.169
9217,NaN,NaN,NaN
