Time,X,Y,P
11159,0.795,0.852,0.036
11161,0.795,0.853,0.099
11161,0.795,0.853,0.099
11180,0.797,0.859,0.337
11201,0.797,0.865,0.487
11213,0.797,0.868,0.569
11230,0.797,0.872,0.681
11231,0.797,0.873,0.728
11247,0.796,0.875,0.845
11264,0.795,0.878,0.989
11285,0.792,0.878,1
11296,0.789,0.876,1
11316,0.784,0.865,1
11332,0.78,0.849,1
11346,0.778,0.831,1
11364,0.777,0.805,1
11383,0.776,0.776,1
11396,0.775,0.756,0.63
11409,0.774,0.734,0.021
11410,NaN,NaN,NaN
11590,0.753,0.752,0.019
11598,0.754,0.754,0.224
11598,0.754,0.754,0.224
11614,0.755,0.761,0.542
11632,0.756,0.766,0.69
11647,0.757,0.769,0.782
11663,0.76,0.773,0.864
11679,0.768,0.779,0.935
11701,0.781,0.786,1
11713,0.787,0.789,1
11730,0.798,0.796,1
11746,0.808,0.801,0.991
11765,0.815,0.806,0.769
11784,0.821,0.811,0.269
11796,0.824,0.813,0.001
11799,NaN,NaN,NaN
