Time,X,Y,P
10064,0.026,0.408,0.095
10064,0.026,0.409,0.204
10064,0.026,0.409,0.204
10079,0.024,0.414,0.489
10096,0.024,0.418,0.61
10116,0.025,0.414,0.716
10130,0.026,0.4,0.774
10146,0.027,0.378,0.812
10148,0.027,0.372,0.817
10166,0.029,0.336,0.833
10180,0.032,0.306,0.821
10198,0.036,0.279,0.817
10216,0.041,0.265,0.819
10232,0.045,0.267,0.823
10249,0.048,0.278,0.823
10264,0.052,0.295,0.878
10285,0.056,0.309,1
10297,0.059,0.313,1
10313,0.064,0.308,1
10333,0.074,0.284,1
10347,0.078,0.269,1
10364,0.083,0.254,0.901
10385,0.087,0.252,0.165
10391,0.088,0.254,0.034
10392,NaN,NaN,NaN
