Time,X,Y,P
12072,0.328,0.349,0.034
12080,0.328,0.348,0.146
12080,0.328,0.348,0.146
12097,0.329,0.347,0.208
12115,0.331,0.348,0.251
12127,0.332,0.351,0.263
12150,0.336,0.356,0.267
12152,0.337,0.359,0.267
12162,0.34,0.362,0.267
12178,0.345,0.369,0.263
12196,0.351,0.378,0.261
12213,0.354,0.381,0.261
12229,0.354,0.38,0.267
12245,0.352,0.372,0.276
12261,0.349,0.353,0.28
12281,0.346,0.328,0.286
12298,0.345,0.301,0.341
12312,0.345,0.279,0.411
12328,0.345,0.261,0.462
12347,0.344,0.247,0.497
12365,0.342,0.244,0.519
12378,0.338,0.248,0.526
12395,0.335,0.258,0.526
12411,0.332,0.271,0.524
12428,0.329,0.287,0.536
12446,0.33,0.302,0.562
12465,0.334,0.312,0.583
12478,0.341,0.315,0.591
12495,0.347,0.315,0.595
12510,0.353,0.315,0.581
12531,0.356,0.318,0.481
12547,0.356,0.322,0.054
12552,0.356,0.324,0.005
12553,NaN,NaN,NaN
12746,0.363,0.418,0.032
12747,0.363,0.419,0.087
12748,0.363,0.419,0.087
12763,0.365,0.422,0.247
12781,0.366,0.429,0.374
12797,0.367,0.436,0.419
12811,0.367,0.44,0.429
12828,0.367,0.444,0.411
12845,0.368,0.446,0.159
12850,0.369,0.446,0.038
12851,NaN,NaN,NaN
