Time,X,Y,P
1509,0.042,0.831,0.009
1514,0.042,0.831,0.101
1514,0.042,0.831,0.101
1538,0.041,0.831,0.19
1562,0.041,0.828,0.245
1582,0.041,0.822,0.319
1604,0.041,0.813,0.491
1607,0.042,0.809,0.542
1624,0.042,0.799,0.657
1647,0.043,0.782,0.772
1663,0.044,0.775,0.812
1686,0.045,0.769,0.835
1705,0.045,0.771,0.847
1726,0.046,0.78,0.847
1746,0.049,0.8,0.843
1767,0.053,0.821,0.843
1790,0.058,0.836,0.845
1812,0.062,0.836,0.88
1831,0.066,0.828,0.948
1854,0.071,0.802,0.997
1872,0.074,0.778,1
1893,0.079,0.754,0.833
1914,0.082,0.747,0.22
1922,0.084,0.746,0.022
1923,NaN,NaN,NaN
