Time,X,Y,P
16535,0.031,0.372,0.048
16536,0.031,0.373,0.159
16536,0.031,0.373,0.159
16566,0.031,0.374,0.618
16606,0.031,0.373,0.62
16624,0.029,0.371,0.634
16639,0.029,0.366,0.659
16657,0.029,0.354,0.692
16673,0.03,0.339,0.72
16690,0.031,0.322,0.741
16707,0.03,0.306,0.753
16723,0.029,0.288,0.79
16741,0.029,0.274,0.851
16757,0.029,0.266,0.884
16774,0.029,0.261,0.905
16791,0.029,0.262,0.907
16806,0.031,0.269,0.915
16824,0.032,0.284,0.905
16840,0.035,0.3,0.899
16856,0.037,0.316,0.888
16873,0.041,0.328,0.866
16890,0.045,0.331,0.858
16907,0.049,0.325,0.853
16923,0.055,0.314,0.854
16940,0.062,0.298,0.882
16958,0.066,0.285,0.86
16973,0.067,0.276,0.474
16990,0.067,0.276,0.032
16991,NaN,NaN,NaN
