Time,X,Y,P
19627,0.755,0.272,0.003
19645,0.755,0.271,0.042
19645,0.755,0.271,0.042
19693,0.755,0.273,0.351
19711,0.757,0.278,0.448
19728,0.758,0.28,0.485
19743,0.759,0.281,0.489
19760,0.76,0.28,0.519
19776,0.761,0.274,0.581
19794,0.761,0.265,0.659
19809,0.761,0.256,0.687
19811,0.761,0.253,0.694
19827,0.761,0.244,0.706
19843,0.761,0.236,0.71
19862,0.761,0.232,0.71
19877,0.761,0.231,0.706
19895,0.761,0.233,0.7
19913,0.762,0.24,0.679
19927,0.763,0.247,0.669
19945,0.765,0.255,0.669
19960,0.766,0.26,0.669
19977,0.767,0.261,0.669
19993,0.768,0.26,0.685
20010,0.768,0.258,0.685
20026,0.769,0.253,0.687
20045,0.769,0.248,0.688
20059,0.769,0.247,0.688
20077,0.769,0.248,0.688
20093,0.77,0.252,0.687
20110,0.772,0.26,0.683
20129,0.773,0.272,0.685
20143,0.774,0.278,0.69
20160,0.776,0.282,0.694
20176,0.777,0.284,0.698
20195,0.779,0.282,0.731
20213,0.779,0.275,0.792
20227,0.78,0.266,0.825
20243,0.781,0.254,0.853
20261,0.781,0.24,0.872
20277,0.781,0.227,0.88
20293,0.783,0.221,0.884
20310,0.785,0.218,0.856
20327,0.789,0.222,0.649
20345,0.793,0.234,0.095
20351,0.794,0.235,0.036
20352,NaN,NaN,NaN
