Time,X,Y,P
24951,0.22,0.227,0.062
24952,0.22,0.228,0.126
24953,0.22,0.228,0.126
24974,0.22,0.229,0.403
24990,0.219,0.229,0.632
25007,0.219,0.226,0.778
25025,0.218,0.218,0.933
25040,0.217,0.205,1
25059,0.217,0.185,1
25075,0.218,0.171,1
25090,0.221,0.159,1
25107,0.224,0.154,1
25125,0.227,0.155,0.882
25141,0.229,0.162,0.304
25154,0.23,0.169,0.015
25155,NaN,NaN,NaN
25251,0.225,0.256,0.056
25259,0.225,0.26,0.331
25259,0.225,0.26,0.331
25274,0.223,0.267,0.694
25292,0.221,0.268,0.771
25309,0.22,0.269,0.679
25326,0.221,0.267,0.081
25330,NaN,NaN,NaN
