Time,X,Y,P
4656,0.213,0.794,0.003
4668,0.215,0.796,0.165
4668,0.215,0.796,0.165
4684,0.215,0.801,0.304
4700,0.215,0.806,0.442
4718,0.214,0.809,0.55
4734,0.212,0.811,0.608
4751,0.208,0.807,0.646
4768,0.203,0.796,0.685
4784,0.198,0.782,0.741
4800,0.198,0.769,0.794
4817,0.201,0.759,0.849
4834,0.208,0.751,0.897
4851,0.215,0.751,0.927
4867,0.223,0.755,0.956
4885,0.227,0.766,0.978
4901,0.229,0.775,0.993
4917,0.227,0.786,1
4935,0.223,0.793,1
4950,0.218,0.799,0.978
4967,0.216,0.802,0.745
4983,0.216,0.804,0.243
4991,0.217,0.804,0.044
4992,NaN,NaN,NaN
