Time,X,Y,P
92926,0.072,0.828,0.009
92944,0.073,0.829,0.118
92944,0.073,0.829,0.118
92966,0.072,0.831,0.194
92982,0.073,0.834,0.222
93008,0.072,0.839,0.292
93024,0.071,0.841,0.351
93048,0.067,0.841,0.417
93066,0.064,0.839,0.446
93068,0.063,0.838,0.456
93089,0.059,0.831,0.521
93107,0.057,0.822,0.565
93129,0.056,0.808,0.593
93149,0.056,0.8,0.601
93170,0.058,0.793,0.604
93191,0.062,0.794,0.606
93212,0.066,0.799,0.606
93233,0.07,0.807,0.608
93255,0.074,0.819,0.601
93274,0.075,0.825,0.593
93300,0.075,0.829,0.599
93357,0.075,0.826,0.601
93379,0.075,0.819,0.622
93400,0.075,0.808,0.716
93420,0.077,0.798,0.79
93440,0.081,0.789,0.823
93463,0.089,0.792,0.817
93482,0.096,0.799,0.567
93502,0.099,0.805,0.046
93503,NaN,NaN,NaN
