Time,X,Y,P
14073,0.77,0.336,0.05
14081,0.769,0.336,0.241
14081,0.769,0.336,0.241
14103,0.766,0.335,0.61
14123,0.764,0.334,0.782
14146,0.767,0.335,0.905
14170,0.774,0.338,0.979
14191,0.783,0.34,1
14194,0.785,0.34,1
14206,0.789,0.34,1
14229,0.794,0.335,1
14248,0.795,0.329,1
14269,0.793,0.319,1
14289,0.788,0.308,1
14313,0.778,0.294,1
14331,0.772,0.284,1
14355,0.767,0.273,1
14373,0.768,0.269,1
14395,0.776,0.267,1
14414,0.785,0.267,1
14435,0.796,0.265,1
14455,0.802,0.264,0.634
14477,0.804,0.265,0.122
14479,NaN,NaN,NaN
14602,0.764,0.311,0.021
14623,0.762,0.312,0.669
14623,0.762,0.312,0.669
14645,0.763,0.311,1
14665,0.77,0.308,1
14690,0.787,0.306,0.528
14708,0.799,0.305,0.003
14710,NaN,NaN,NaN
