Time,X,Y,P
13798,0.808,0.745,0.026
13809,0.809,0.746,0.21
13809,0.809,0.746,0.21
13824,0.81,0.747,0.429
13841,0.809,0.748,0.593
13859,0.808,0.748,0.749
13875,0.806,0.748,0.813
13891,0.803,0.747,0.872
13909,0.799,0.742,0.923
13926,0.795,0.736,0.956
13942,0.794,0.729,0.958
13958,0.794,0.722,0.954
13975,0.797,0.713,0.938
13992,0.803,0.704,0.929
14008,0.807,0.694,0.931
14025,0.811,0.684,0.966
14042,0.812,0.673,1
14059,0.809,0.666,1
14075,0.804,0.659,1
14092,0.797,0.654,1
14109,0.79,0.653,0.821
14126,0.786,0.655,0.22
14137,0.784,0.656,0.021
14138,NaN,NaN,NaN
