Time,X,Y,P
8675,0.622,0.836,0.003
8682,0.622,0.838,0.073
8682,0.622,0.838,0.073
8698,0.623,0.839,0.132
8719,0.623,0.841,0.169
8730,0.624,0.841,0.187
8783,0.623,0.838,0.378
8796,0.623,0.832,0.468
8812,0.622,0.821,0.577
8830,0.622,0.805,0.71
8848,0.623,0.786,0.798
8862,0.623,0.774,0.835
8880,0.623,0.759,0.886
8896,0.623,0.749,0.929
8912,0.623,0.745,0.946
8929,0.623,0.742,0.966
8947,0.623,0.744,0.979
8961,0.624,0.745,0.981
8979,0.625,0.752,0.979
8995,0.626,0.762,0.968
9014,0.628,0.775,0.942
9028,0.629,0.784,0.933
9048,0.633,0.801,0.919
9061,0.635,0.808,0.913
9080,0.638,0.818,0.917
9098,0.642,0.824,0.917
9112,0.645,0.826,0.911
9129,0.65,0.827,0.911
9145,0.655,0.825,0.913
9164,0.659,0.822,0.915
9184,0.662,0.819,0.915
9196,0.663,0.816,0.917
9212,0.663,0.815,0.915
9229,0.663,0.816,0.903
9247,0.662,0.818,0.835
9263,0.661,0.819,0.606
9278,0.661,0.82,0.394
9292,0.661,0.821,0.231
9293,NaN,NaN,NaN
