Time,X,Y,P
14161,0.347,0.329,0.015
14182,0.348,0.329,0.46
14183,0.348,0.329,0.46
14205,0.348,0.328,0.642
14222,0.349,0.324,0.751
14247,0.351,0.313,0.778
14249,0.351,0.312,0.778
14264,0.353,0.304,0.78
14286,0.356,0.294,0.798
14305,0.358,0.287,0.896
14327,0.358,0.279,1
14349,0.356,0.274,1
14369,0.354,0.272,1
14388,0.351,0.273,1
14412,0.348,0.274,1
14432,0.346,0.276,0.903
14453,0.345,0.282,0.214
14464,0.344,0.286,0.019
14465,NaN,NaN,NaN
14611,0.341,0.367,0.003
14619,0.341,0.368,0.29
14619,0.341,0.368,0.29
14638,0.341,0.369,0.646
14659,0.341,0.371,0.444
14675,0.342,0.371,0.022
14676,NaN,NaN,NaN
