Time,X,Y,P
4476,0.508,0.789,0.024
4485,0.508,0.791,0.124
4485,0.508,0.791,0.124
4498,0.509,0.794,0.196
4515,0.509,0.798,0.276
4533,0.509,0.804,0.407
4550,0.508,0.807,0.505
4565,0.508,0.811,0.548
4585,0.506,0.813,0.597
4601,0.504,0.813,0.622
4617,0.499,0.809,0.667
4634,0.495,0.802,0.716
4650,0.493,0.796,0.737
4666,0.491,0.787,0.753
4685,0.49,0.779,0.759
4699,0.491,0.773,0.767
4716,0.494,0.772,0.771
4732,0.496,0.773,0.772
4751,0.501,0.779,0.774
4766,0.503,0.785,0.776
4783,0.505,0.793,0.778
4799,0.506,0.799,0.786
4815,0.507,0.802,0.806
4831,0.508,0.804,0.833
4849,0.508,0.802,0.872
4869,0.508,0.795,0.905
4882,0.508,0.789,0.917
4899,0.508,0.775,0.929
4916,0.508,0.76,0.935
4933,0.508,0.746,0.935
4950,0.507,0.733,0.935
4966,0.507,0.727,0.937
4982,0.507,0.724,0.944
5000,0.508,0.725,0.956
5017,0.509,0.732,0.96
5032,0.511,0.739,0.964
5051,0.515,0.752,0.966
5067,0.517,0.761,0.937
5083,0.52,0.769,0.593
5100,0.522,0.773,0.099
5104,0.522,0.773,0.042
5105,NaN,NaN,NaN
