Time,X,Y,P
12165,0.232,0.796,0.017
12165,0.232,0.798,0.06
12166,0.232,0.798,0.06
12181,0.231,0.798,0.222
12194,0.231,0.799,0.333
12212,0.23,0.8,0.397
12229,0.229,0.801,0.562
12245,0.228,0.802,0.644
12262,0.227,0.804,0.728
12278,0.225,0.804,0.757
12295,0.222,0.802,0.784
12297,0.221,0.802,0.786
12312,0.218,0.801,0.8
12329,0.212,0.796,0.823
12346,0.206,0.792,0.866
12362,0.202,0.785,0.897
12379,0.197,0.774,0.911
12395,0.195,0.764,0.915
12412,0.193,0.748,0.919
12430,0.193,0.732,0.921
12446,0.194,0.719,0.921
12462,0.196,0.705,0.917
12478,0.197,0.694,0.913
12496,0.199,0.686,0.899
12511,0.203,0.678,0.853
12528,0.206,0.673,0.8
12547,0.21,0.671,0.735
12562,0.214,0.671,0.669
12578,0.218,0.673,0.622
12595,0.223,0.676,0.593
12612,0.227,0.681,0.583
12629,0.231,0.686,0.585
12645,0.234,0.692,0.585
12662,0.237,0.7,0.585
12679,0.241,0.712,0.581
12695,0.243,0.722,0.577
12712,0.246,0.735,0.575
12729,0.248,0.749,0.585
12746,0.249,0.761,0.595
12762,0.249,0.772,0.604
12779,0.248,0.78,0.626
12796,0.246,0.786,0.644
12812,0.244,0.793,0.663
12829,0.24,0.798,0.696
12846,0.237,0.804,0.733
12863,0.234,0.807,0.759
12878,0.231,0.809,0.769
12897,0.228,0.812,0.774
12912,0.224,0.813,0.782
12929,0.221,0.812,0.771
12946,0.218,0.811,0.722
12963,0.217,0.809,0.478
12979,0.218,0.811,0.028
12982,NaN,NaN,NaN
