Time,X,Y,P
15114,0.635,0.271,0.03
15123,0.635,0.269,0.216
15124,0.635,0.269,0.216
15141,0.635,0.268,0.347
15167,0.637,0.271,0.452
15184,0.64,0.275,0.53
15204,0.645,0.285,0.601
15205,0.645,0.287,0.61
15226,0.651,0.302,0.657
15247,0.655,0.32,0.671
15268,0.658,0.341,0.673
15289,0.659,0.362,0.679
15309,0.658,0.38,0.726
15331,0.657,0.388,0.772
15351,0.656,0.388,0.79
15372,0.654,0.38,0.821
15395,0.653,0.36,0.913
15412,0.653,0.334,0.985
15433,0.655,0.302,1
15455,0.659,0.28,1
15477,0.665,0.267,0.774
15496,0.669,0.26,0.124
15504,0.671,0.259,0.017
15505,NaN,NaN,NaN
