Time,X,Y,P
7612,0.808,0.806,0.046
7613,0.808,0.807,0.099
7613,0.808,0.807,0.099
7618,0.807,0.808,0.147
7634,0.805,0.813,0.304
7650,0.799,0.815,0.474
7668,0.794,0.815,0.638
7684,0.789,0.812,0.743
7701,0.786,0.808,0.804
7717,0.785,0.802,0.849
7735,0.785,0.794,0.888
7750,0.788,0.786,0.921
7768,0.794,0.775,0.997
7785,0.798,0.765,1
7800,0.802,0.756,1
7817,0.803,0.747,1
7833,0.799,0.738,1
7850,0.795,0.732,1
7867,0.788,0.727,1
7883,0.784,0.727,1
7900,0.78,0.731,1
7916,0.778,0.733,1
7934,0.778,0.736,0.554
7950,0.778,0.738,0.128
7953,0.778,0.739,0.017
7954,NaN,NaN,NaN
