Time,X,Y,P
5278,0.791,0.781,0.011
5295,0.792,0.782,0.218
5295,0.792,0.782,0.218
5307,0.792,0.784,0.278
5323,0.792,0.786,0.366
5341,0.792,0.789,0.46
5357,0.792,0.792,0.511
5373,0.792,0.794,0.56
5390,0.789,0.795,0.569
5409,0.785,0.794,0.591
5410,0.784,0.793,0.595
5422,0.781,0.791,0.597
5440,0.776,0.786,0.612
5457,0.773,0.779,0.622
5475,0.774,0.768,0.661
5491,0.778,0.759,0.708
5509,0.786,0.746,0.784
5527,0.794,0.731,0.847
5539,0.797,0.721,0.876
5555,0.798,0.708,0.903
5574,0.792,0.7,0.933
5590,0.783,0.695,0.944
5606,0.774,0.696,0.942
5622,0.768,0.7,0.815
5639,0.766,0.708,0.212
5650,0.768,0.715,0.022
5651,NaN,NaN,NaN
