Time,X,Y,P
6677,0.205,0.802,0.028
6680,0.206,0.802,0.093
6681,0.206,0.802,0.093
6706,0.207,0.804,0.315
6722,0.208,0.801,0.411
6742,0.207,0.792,0.515
6764,0.206,0.778,0.585
6765,0.206,0.775,0.591
6786,0.204,0.759,0.62
6808,0.204,0.748,0.655
6828,0.206,0.745,0.692
6848,0.209,0.746,0.71
6870,0.218,0.753,0.72
6889,0.226,0.759,0.724
6909,0.233,0.76,0.741
6931,0.234,0.756,0.749
6952,0.229,0.751,0.761
6972,0.221,0.745,0.808
6993,0.211,0.74,0.837
7016,0.202,0.736,0.837
7035,0.202,0.739,0.728
7056,0.211,0.747,0.007
7063,NaN,NaN,NaN
