Time,X,Y,P
5785,0.211,0.792,0.015
5820,0.211,0.793,0.226
5820,0.211,0.793,0.226
5866,0.21,0.793,0.399
5882,0.209,0.793,0.511
5900,0.208,0.792,0.552
5912,0.207,0.791,0.565
5930,0.204,0.787,0.597
5946,0.202,0.78,0.657
5966,0.2,0.772,0.708
5981,0.199,0.765,0.751
5996,0.201,0.76,0.782
6013,0.203,0.756,0.821
6030,0.206,0.756,0.851
6050,0.209,0.759,0.872
6062,0.212,0.762,0.88
6079,0.215,0.769,0.884
6096,0.217,0.778,0.884
6116,0.217,0.785,0.884
6134,0.216,0.789,0.888
6148,0.214,0.792,0.89
6165,0.21,0.791,0.903
6181,0.208,0.788,0.911
6200,0.208,0.786,0.94
6216,0.211,0.786,1
6232,0.214,0.787,1
6246,0.218,0.791,1
6262,0.225,0.795,1
6280,0.231,0.801,0.841
6300,0.235,0.805,0.255
6309,0.236,0.805,0.042
6310,NaN,NaN,NaN
