Time,X,Y,P
5322,0.622,0.836,0.009
5332,0.622,0.838,0.13
5332,0.622,0.838,0.13
5344,0.622,0.84,0.21
5361,0.622,0.842,0.28
5379,0.622,0.844,0.302
5396,0.621,0.841,0.343
5411,0.621,0.835,0.356
5429,0.621,0.821,0.386
5446,0.621,0.799,0.476
5450,0.621,0.791,0.513
5463,0.622,0.776,0.597
5480,0.623,0.76,0.724
5495,0.624,0.754,0.792
5513,0.624,0.753,0.839
5529,0.624,0.762,0.858
5549,0.624,0.781,0.872
5562,0.624,0.795,0.876
5581,0.625,0.818,0.882
5597,0.627,0.829,0.88
5612,0.631,0.836,0.856
5632,0.636,0.842,0.659
5650,0.64,0.845,0.124
5657,0.641,0.845,0.017
5659,NaN,NaN,NaN
