Time,X,Y,P
19879,0.478,0.344,0.003
19900,0.477,0.345,0.196
19900,0.477,0.345,0.196
19915,0.477,0.348,0.292
19931,0.478,0.351,0.353
19949,0.481,0.354,0.411
19966,0.484,0.355,0.485
19982,0.487,0.354,0.575
19999,0.489,0.346,0.751
20015,0.49,0.334,0.944
20032,0.49,0.322,1
20049,0.491,0.311,1
20067,0.493,0.304,1
20081,0.497,0.3,1
20099,0.503,0.3,1
20117,0.507,0.302,0.681
20132,0.509,0.305,0.37
20148,0.51,0.307,0.181
20166,0.51,0.311,0.134
20183,0.509,0.313,0.034
20187,NaN,NaN,NaN
20304,0.514,0.361,0.06
20315,0.514,0.364,0.323
20315,0.514,0.364,0.323
20331,0.512,0.364,0.505
20348,0.509,0.359,0.651
20364,0.505,0.348,0.784
20382,0.497,0.328,0.946
20399,0.491,0.307,1
20416,0.486,0.292,1
20432,0.484,0.279,1
20449,0.483,0.268,0.864
20466,0.482,0.265,0.312
20480,NaN,NaN,NaN
