Time,X,Y,P
6095,0.509,0.796,0.013
6109,0.509,0.795,0.054
6109,0.509,0.795,0.054
6125,0.509,0.794,0.179
6141,0.509,0.793,0.251
6158,0.509,0.792,0.325
6224,0.509,0.793,0.845
6242,0.509,0.795,0.905
6258,0.509,0.799,0.937
6275,0.507,0.805,0.956
6291,0.504,0.811,0.966
6309,0.501,0.816,0.978
6325,0.498,0.818,0.991
6342,0.494,0.813,1
6359,0.492,0.804,1
6375,0.491,0.791,1
6391,0.493,0.781,1
6409,0.497,0.773,1
6425,0.502,0.771,1
6441,0.506,0.773,1
6459,0.508,0.78,1
6475,0.509,0.786,1
6492,0.509,0.794,1
6509,0.51,0.798,1
6525,0.511,0.796,1
6541,0.511,0.791,1
6558,0.51,0.779,1
6574,0.51,0.766,1
6591,0.51,0.752,1
6607,0.51,0.736,1
6624,0.511,0.725,1
6641,0.511,0.719,1
6658,0.511,0.716,0.444
6675,0.51,0.718,0.073
6677,NaN,NaN,NaN
6767,0.498,0.742,0.093
6775,0.497,0.741,0.431
6775,0.497,0.741,0.431
6791,0.497,0.742,0.622
6809,0.497,0.744,1
6826,0.503,0.745,1
6841,0.507,0.746,1
6842,0.509,0.746,1
6859,0.516,0.747,1
6875,0.524,0.749,1
6891,0.527,0.749,1
6908,0.528,0.749,1
6925,0.527,0.751,0.149
6928,0.527,0.751,0.024
6929,NaN,NaN,NaN
