Time,X,Y,P
39085,0.788,0.791,0.005
39094,0.788,0.793,0.159
39094,0.788,0.793,0.159
39116,0.788,0.801,0.255
39134,0.786,0.809,0.302
39156,0.784,0.815,0.356
39178,0.78,0.821,0.448
39198,0.777,0.822,0.536
39220,0.774,0.818,0.616
39242,0.772,0.805,0.71
39260,0.771,0.784,0.825
39280,0.772,0.762,0.903
39301,0.774,0.736,0.946
39322,0.775,0.718,0.956
39344,0.777,0.705,0.933
39364,0.777,0.698,0.698
39386,0.775,0.695,0.048
39391,NaN,NaN,NaN
39549,0.758,0.735,0.054
39572,0.758,0.735,0.331
39572,0.758,0.735,0.331
39594,0.759,0.736,0.485
39616,0.763,0.738,0.552
39636,0.768,0.739,0.646
39655,0.773,0.74,0.694
39677,0.778,0.742,0.606
39697,0.781,0.745,0.118
39704,0.782,0.745,0.009
39705,NaN,NaN,NaN
