Time,X,Y,P
19126,0.232,0.345,0.065
19135,0.233,0.345,0.165
19135,0.233,0.345,0.165
19157,0.233,0.347,0.628
19169,0.233,0.347,0.839
19185,0.233,0.345,0.985
19202,0.232,0.341,1
19222,0.231,0.333,1
19234,0.23,0.327,1
19235,0.229,0.326,1
19252,0.228,0.316,1
19269,0.226,0.308,1
19287,0.225,0.302,1
19307,0.225,0.304,0.521
19319,0.225,0.309,0.05
19321,NaN,NaN,NaN
19406,0.238,0.379,0.024
19418,0.239,0.381,0.366
19418,0.239,0.381,0.366
19437,0.238,0.379,0.546
19454,0.237,0.374,0.442
19469,0.235,0.371,0.038
19472,NaN,NaN,NaN
