Time,X,Y,P
12690,0.792,0.833,0.001
12691,0.793,0.833,0.048
12691,0.793,0.833,0.048
12706,0.795,0.834,0.19
12724,0.796,0.835,0.3
12749,0.795,0.836,0.339
12767,0.793,0.835,0.349
12789,0.787,0.834,0.362
12810,0.781,0.831,0.421
12813,0.779,0.831,0.433
12830,0.772,0.826,0.491
12851,0.767,0.819,0.513
12871,0.765,0.811,0.509
12892,0.768,0.804,0.481
12912,0.773,0.798,0.491
12934,0.778,0.792,0.532
12956,0.783,0.786,0.573
12976,0.786,0.779,0.599
12997,0.782,0.772,0.612
13019,0.774,0.768,0.616
13038,0.767,0.767,0.536
13059,0.768,0.767,0.097
13061,0.768,0.768,0.04
13062,NaN,NaN,NaN
