Time,X,Y,P
2549,0.065,0.822,0.007
2566,0.064,0.829,0.466
2566,0.064,0.829,0.466
2582,0.065,0.834,0.571
2600,0.065,0.84,0.634
2615,0.064,0.842,0.646
2617,0.063,0.845,0.651
2635,0.059,0.848,0.651
2653,0.055,0.852,0.651
2667,0.048,0.852,0.649
2684,0.042,0.848,0.651
2702,0.035,0.839,0.663
2716,0.032,0.826,0.675
2734,0.031,0.812,0.716
2752,0.033,0.795,0.841
2770,0.038,0.784,0.938
2782,0.042,0.782,0.96
2801,0.047,0.791,0.948
2814,0.051,0.806,0.925
2834,0.052,0.827,0.95
2851,0.053,0.839,1
2867,0.056,0.838,1
2883,0.062,0.826,1
2899,0.07,0.802,1
2919,0.077,0.782,1
2934,0.08,0.776,0.302
2947,0.082,0.779,0.007
2951,NaN,NaN,NaN
