Time,X,Y,P
1873,0.211,0.642,0.022
1875,0.21,0.644,0.101
1876,0.21,0.644,0.101
1895,0.209,0.647,0.392
1911,0.208,0.651,0.563
1926,0.206,0.652,0.608
1942,0.204,0.651,0.634
1959,0.202,0.645,0.653
1978,0.201,0.636,0.72
1993,0.199,0.626,0.806
2014,0.199,0.615,0.88
2026,0.202,0.608,0.896
2042,0.207,0.605,0.909
2062,0.215,0.606,0.921
2081,0.225,0.615,0.931
2092,0.228,0.622,0.937
2109,0.233,0.635,0.966
2126,0.232,0.649,1
2144,0.228,0.66,1
2159,0.223,0.665,1
2176,0.217,0.666,1
2192,0.211,0.66,1
2210,0.206,0.651,0.86
2226,0.206,0.64,0.411
2243,0.212,0.634,0.017
2245,NaN,NaN,NaN
