Time,X,Y,P
5596,0.505,0.792,0.04
5601,0.505,0.793,0.087
5601,0.505,0.793,0.087
5617,0.505,0.799,0.31
5635,0.504,0.806,0.46
5652,0.503,0.813,0.562
5653,0.503,0.814,0.581
5667,0.502,0.819,0.673
5684,0.499,0.819,0.739
5702,0.495,0.811,0.843
5717,0.491,0.8,0.913
5735,0.486,0.787,0.964
5751,0.483,0.773,1
5767,0.483,0.765,1
5785,0.484,0.762,1
5801,0.49,0.771,0.983
5819,0.497,0.782,0.931
5833,0.504,0.798,0.89
5851,0.507,0.806,0.872
5868,0.508,0.807,0.892
5884,0.506,0.798,1
5901,0.502,0.781,1
5918,0.498,0.76,1
5935,0.497,0.74,1
5951,0.497,0.726,1
5968,0.498,0.714,1
5984,0.501,0.705,1
6000,0.502,0.701,1
6018,0.503,0.704,0.964
6034,0.504,0.712,0.952
6052,0.505,0.725,0.948
6068,0.505,0.738,0.95
6084,0.505,0.744,0.97
6100,0.504,0.747,1
6118,0.503,0.748,1
6134,0.503,0.748,1
6152,0.505,0.749,1
6168,0.509,0.754,1
6184,0.516,0.761,0.925
6201,0.523,0.769,0.481
6215,0.528,0.775,0.042
6216,NaN,NaN,NaN
