Time,X,Y,P
10952,0.516,0.247,0.081
10956,0.517,0.247,0.204
10956,0.517,0.247,0.204
10972,0.518,0.247,0.565
10989,0.519,0.249,0.714
11006,0.519,0.251,0.769
11022,0.518,0.247,0.968
11039,0.515,0.239,1
11056,0.509,0.226,1
11072,0.501,0.208,0.917
11089,0.493,0.196,0.788
11106,0.486,0.189,0.632
11123,0.481,0.187,0.114
11131,0.48,0.188,0.005
11132,NaN,NaN,NaN
11204,0.485,0.239,0.048
11223,0.487,0.247,0.948
11223,0.487,0.247,0.948
11240,0.489,0.247,1
11255,0.491,0.244,1
11272,0.496,0.234,1
11290,0.502,0.221,1
11307,0.509,0.206,1
11322,0.515,0.195,1
11339,0.519,0.188,0.919
11355,0.522,0.187,0.22
11363,0.523,0.189,0.021
11364,NaN,NaN,NaN
