Time,X,Y,P
24983,0.627,0.287,0.048
25000,0.628,0.287,0.202
25000,0.628,0.287,0.202
25011,0.628,0.286,0.388
25028,0.629,0.281,0.677
25046,0.63,0.274,0.827
25060,0.631,0.268,0.87
25063,0.632,0.266,0.882
25079,0.633,0.26,0.896
25096,0.635,0.256,0.897
25112,0.636,0.254,0.831
25130,0.636,0.253,0.784
25147,0.636,0.254,0.333
25159,0.636,0.255,0.042
25160,NaN,NaN,NaN
25265,0.638,0.291,0.044
25277,0.638,0.292,0.249
25277,0.638,0.292,0.249
25304,0.637,0.291,0.56
25312,0.637,0.289,0.628
25327,0.636,0.285,0.812
25344,0.636,0.274,0.937
25362,0.634,0.26,1
25378,0.633,0.247,1
25394,0.632,0.236,1
25411,0.631,0.224,0.989
25427,0.631,0.214,0.421
25444,0.631,0.209,0.011
25445,NaN,NaN,NaN
