Time,X,Y,P
30807,0.354,0.318,0.007
30809,0.353,0.318,0.034
30809,0.353,0.318,0.034
30823,0.353,0.318,0.101
30871,0.353,0.315,0.263
30892,0.354,0.309,0.384
30907,0.354,0.301,0.495
30925,0.354,0.287,0.665
30940,0.354,0.274,0.763
30955,0.353,0.255,0.862
30975,0.353,0.235,0.903
30991,0.353,0.219,0.923
31006,0.352,0.208,0.931
31024,0.351,0.202,0.931
31039,0.348,0.198,0.935
31057,0.345,0.195,0.935
31073,0.341,0.195,0.937
31091,0.337,0.198,0.935
31105,0.334,0.201,0.927
31123,0.331,0.207,0.911
31140,0.329,0.218,0.845
31155,0.328,0.227,0.735
31173,0.328,0.236,0.567
31189,0.328,0.241,0.419
31207,0.328,0.245,0.091
31213,NaN,NaN,NaN
31451,0.359,0.355,0.021
31454,0.36,0.356,0.106
31454,0.36,0.356,0.106
31473,0.362,0.36,0.241
31491,0.361,0.364,0.3
31508,0.361,0.364,0.323
31524,0.36,0.364,0.339
31539,0.36,0.362,0.347
31556,0.36,0.361,0.341
31573,0.361,0.36,0.079
31574,NaN,NaN,NaN
