Time,X,Y,P
53879,0.351,0.335,0.05
53897,0.351,0.335,0.292
53897,0.351,0.335,0.292
53911,0.351,0.334,0.526
53929,0.351,0.333,0.646
53943,0.351,0.329,0.823
53959,0.352,0.321,0.95
53979,0.355,0.305,1
53996,0.356,0.287,1
54010,0.356,0.275,1
54026,0.355,0.262,1
54047,0.352,0.256,1
54059,0.351,0.26,0.78
54077,0.347,0.268,0.167
54083,0.346,0.274,0.044
54084,NaN,NaN,NaN
54311,0.349,0.379,0.048
54329,0.349,0.38,0.179
54329,0.349,0.38,0.179
54345,0.349,0.38,0.341
54361,0.348,0.38,0.581
54376,0.348,0.379,0.704
54395,0.349,0.379,0.731
54409,0.349,0.376,0.882
54429,0.351,0.376,0.896
54445,0.351,0.376,0.899
54465,0.351,0.378,0.903
54477,0.35,0.378,0.909
54494,0.349,0.379,0.905
54511,0.347,0.378,0.435
54526,NaN,NaN,NaN
