Time,X,Y,P
14114,0.77,0.319,0.04
14124,0.769,0.319,0.144
14124,0.769,0.319,0.144
14139,0.768,0.319,0.286
14155,0.768,0.319,0.366
14172,0.769,0.319,0.558
14187,0.772,0.32,0.64
14208,0.781,0.32,0.716
14209,0.782,0.32,0.726
14224,0.787,0.318,0.751
14239,0.792,0.313,0.776
14257,0.792,0.305,0.798
14273,0.787,0.293,0.815
14289,0.777,0.278,0.882
14306,0.768,0.262,1
14323,0.763,0.253,1
14339,0.76,0.246,1
14356,0.762,0.244,1
14372,0.768,0.242,1
14388,0.778,0.244,1
14409,0.789,0.245,1
14421,0.796,0.245,1
14438,0.801,0.245,1
14455,0.803,0.244,1
14473,0.802,0.245,1
14491,0.801,0.245,0.376
14501,0.801,0.246,0.177
14502,NaN,NaN,NaN
