Time,X,Y,P
8575,0.527,0.682,0.005
8583,0.527,0.684,0.081
8583,0.527,0.684,0.081
8599,0.526,0.688,0.226
8617,0.525,0.693,0.317
8634,0.524,0.695,0.382
8649,0.522,0.695,0.421
8664,0.52,0.694,0.464
8680,0.517,0.687,0.534
8697,0.514,0.679,0.589
8719,0.511,0.66,0.622
8730,0.511,0.654,0.62
8747,0.513,0.645,0.601
8763,0.517,0.641,0.563
8780,0.521,0.645,0.554
8797,0.526,0.654,0.554
8814,0.531,0.669,0.552
8831,0.534,0.689,0.56
8848,0.535,0.712,0.562
8865,0.535,0.729,0.565
8881,0.534,0.744,0.579
8897,0.533,0.754,0.618
8914,0.533,0.756,0.624
8930,0.532,0.753,0.659
8947,0.531,0.74,0.712
8964,0.53,0.725,0.741
8983,0.529,0.702,0.751
8999,0.531,0.682,0.692
9015,0.534,0.667,0.421
9032,0.537,0.658,0.032
9036,NaN,NaN,NaN
